chr20	204242	0.157235
chr20	206402	0.157964
chr20	207903	0.158645
chr20	208550	0.160556
chr20	208685	0.161004
chr20	209404	0.163382
chr20	209851	0.164558
chr20	210061	0.165088
chr20	210306	0.165687
chr20	210634	0.166492
chr20	211509	0.168650
chr20	213423	0.173365
chr20	213523	0.173570
chr20	216811	0.176897
chr20	217074	0.177329
chr20	217281	0.177725
chr20	218783	0.181255
chr20	219011	0.181733
chr20	219662	0.182755
chr20	220262	0.182990
chr20	220290	0.183001
chr20	220303	0.183006
chr20	220757	0.183185
chr20	221018	0.183295
chr20	221308	0.183485
chr20	221537	0.183643
chr20	221853	0.183869
chr20	221942	0.183960
chr20	222262	0.184357
chr20	222632	0.184780
chr20	222730	0.184913
chr20	222836	0.185057
chr20	223255	0.185515
chr20	223439	0.185722
chr20	223538	0.185828
chr20	223858	0.186152
chr20	224128	0.186423
chr20	225058	0.187349
chr20	225444	0.187606
chr20	225605	0.187702
chr20	225622	0.187712
chr20	226153	0.188016
chr20	226430	0.188149
chr20	226444	0.188156
chr20	226518	0.188186
chr20	227967	0.188776
chr20	228355	0.188939
chr20	228577	0.189175
chr20	228706	0.189262
chr20	228740	0.189289
chr20	230177	0.190639
chr20	230516	0.190936
chr20	230983	0.191673
chr20	232107	0.192093
chr20	232580	0.192304
chr20	233623	0.192720
chr20	233858	0.193543
chr20	234373	0.195365
chr20	235722	0.200133
chr20	236088	0.200260
chr20	236168	0.200285
chr20	236238	0.200294
chr20	236419	0.200302
chr20	236802	0.200311
chr20	236828	0.200312
chr20	236992	0.200316
chr20	237418	0.200327
chr20	237497	0.200329
chr20	237545	0.200331
chr20	237618	0.200334
chr20	238020	0.200361
chr20	238507	0.200721
chr20	238530	0.200740
chr20	238540	0.200750
chr20	238737	0.200986
chr20	239294	0.201693
chr20	239664	0.202112
chr20	239688	0.202148
chr20	240706	0.203979
chr20	241131	0.204876
chr20	241366	0.205425
chr20	241396	0.205496
chr20	243147	0.209692
chr20	243306	0.210073
chr20	243352	0.210183
chr20	243398	0.210297
chr20	243420	0.210352
chr20	244092	0.212036
chr20	244933	0.214145
chr20	246018	0.216875
chr20	246392	0.217819
chr20	247647	0.243508
chr20	248064	0.252044
chr20	248926	0.256293
chr20	249240	0.257827
chr20	250076	0.261882
chr20	250934	0.266045
chr20	251494	0.268774
chr20	252165	0.272080
chr20	252721	0.274821
chr20	255240	0.287311
chr20	255882	0.290487
chr20	256107	0.291291
chr20	256727	0.292161
chr20	256886	0.292388
chr20	256992	0.292552
chr20	257032	0.292650
chr20	258865	0.299234
chr20	259398	0.300961
chr20	260980	0.305758
chr20	264997	0.317938
chr20	265968	0.320842
chr20	267842	0.326286
chr20	267946	0.326439
chr20	269006	0.326669
chr20	269690	0.326819
chr20	269703	0.326839
chr20	270775	0.330006
chr20	274333	0.342418
chr20	277832	0.354689
chr20	283535	0.378002
chr20	283877	0.379948
chr20	284814	0.385845
chr20	284834	0.385983
chr20	285323	0.389612
chr20	286047	0.395243
chr20	286526	0.398840
chr20	286838	0.401219
chr20	288233	0.415491
chr20	288776	0.421705
chr20	288922	0.423376
chr20	288996	0.424228
chr20	289362	0.428442
chr20	289612	0.431320
chr20	289785	0.433310
chr20	290257	0.438735
chr20	290297	0.439190
chr20	290318	0.439426
chr20	290763	0.444376
chr20	291751	0.455365
chr20	291971	0.457574
chr20	296172	0.498515
chr20	303936	0.600502
chr20	304086	0.602447
chr20	304550	0.608275
chr20	308976	0.647547
chr20	309692	0.653728
chr20	310474	0.657089
chr20	310493	0.657166
chr20	311290	0.660221
chr20	313237	0.667600
chr20	315842	0.677471
chr20	317985	0.685593
chr20	320344	0.694534
chr20	322612	0.703135
chr20	323308	0.705782
chr20	323583	0.706880
chr20	324123	0.709116
chr20	325102	0.713212
chr20	326016	0.718140
chr20	326150	0.719245
chr20	326478	0.722188
chr20	328959	0.744452
chr20	329713	0.751218
chr20	329842	0.752388
chr20	333064	0.781606
chr20	333463	0.785227
chr20	333497	0.785531
chr20	334403	0.793494
chr20	335225	0.798588
chr20	335621	0.801043
chr20	336570	0.806838
chr20	337386	0.811831
chr20	340235	0.829242
chr20	341868	0.839220
chr20	341946	0.839696
chr20	344079	0.852808
chr20	344631	0.857449
chr20	344885	0.859689
chr20	345617	0.866146
chr20	345864	0.868343
chr20	346751	0.876261
chr20	347202	0.880323
chr20	347355	0.882539
chr20	347382	0.883580
chr20	347459	0.886586
chr20	347558	0.890585
chr20	347908	0.913064
chr20	348166	0.929634
chr20	348188	0.931047
chr20	348334	0.940424
chr20	349306	1.002851
chr20	349737	1.016909
chr20	350490	1.024193
chr20	351015	1.029232
chr20	351070	1.029686
chr20	351601	1.033333
chr20	351634	1.033543
chr20	351664	1.033719
chr20	351725	1.034056
chr20	351944	1.035234
chr20	352036	1.035722
chr20	352170	1.036434
chr20	352507	1.037698
chr20	352717	1.038459
chr20	353008	1.039496
chr20	353085	1.039722
chr20	353110	1.039777
chr20	353709	1.040662
chr20	356785	1.044855
chr20	357050	1.045212
chr20	358935	1.047745
chr20	360460	1.049932
chr20	360789	1.052924
chr20	364747	1.096052
chr20	365598	1.105346
chr20	365607	1.105444
chr20	369428	1.147189
chr20	370150	1.155068
chr20	371819	1.164807
chr20	372358	1.167951
chr20	373836	1.176568
chr20	376465	1.191953
chr20	377226	1.196739
chr20	377979	1.202076
chr20	378242	1.203945
chr20	380980	1.223430
chr20	381191	1.224525
chr20	382876	1.232077
chr20	383720	1.235797
chr20	384898	1.240482
chr20	385052	1.240941
chr20	389881	1.251589
chr20	389984	1.251796
chr20	391170	1.253998
chr20	391564	1.254599
chr20	397928	1.264290
chr20	398278	1.265998
chr20	400883	1.281134
chr20	402171	1.288874
chr20	402440	1.290592
chr20	402710	1.292317
chr20	402921	1.293651
chr20	403653	1.298233
chr20	403661	1.298272
chr20	404407	1.301884
chr20	404916	1.304323
chr20	404947	1.304425
chr20	406058	1.306564
chr20	406559	1.306945
chr20	406734	1.307077
chr20	406876	1.307184
chr20	407059	1.307321
chr20	407108	1.307358
chr20	408253	1.308213
chr20	408651	1.308510
chr20	409802	1.309370
chr20	411242	1.310491
chr20	411773	1.310904
chr20	411842	1.310958
chr20	413813	1.312491
chr20	414133	1.312730
chr20	415205	1.313535
chr20	415487	1.313747
chr20	416956	1.314852
chr20	418267	1.315839
chr20	418334	1.315889
chr20	419067	1.316441
chr20	420098	1.317219
chr20	421511	1.318286
chr20	422031	1.318680
chr20	422348	1.318919
chr20	424198	1.320291
chr20	424852	1.320485
chr20	425097	1.320556
chr20	425434	1.320638
chr20	425606	1.320676
chr20	425865	1.320729
chr20	426057	1.320767
chr20	426349	1.320825
chr20	426433	1.320842
chr20	431502	1.321719
chr20	431732	1.321760
chr20	435258	1.322432
chr20	440443	1.323452
chr20	443798	1.346787
chr20	443896	1.347469
chr20	446852	1.367345
chr20	450704	1.369793
chr20	452757	1.371257
chr20	453461	1.371863
chr20	453919	1.372287
chr20	456249	1.374454
chr20	456452	1.374636
chr20	456473	1.374652
chr20	456717	1.374830
chr20	459403	1.376434
chr20	459720	1.376604
chr20	459820	1.376654
chr20	461819	1.377570
chr20	462008	1.377657
chr20	463995	1.378570
chr20	464877	1.378889
chr20	467358	1.379784
chr20	468001	1.379911
chr20	472727	1.380369
chr20	473902	1.380480
chr20	476285	1.380701
chr20	479319	1.380981
chr20	480851	1.381121
chr20	482114	1.381237
chr20	484038	1.381413
chr20	485180	1.381518
chr20	485321	1.381531
chr20	488065	1.381784
chr20	488433	1.381823
chr20	489009	1.381898
chr20	492830	1.382608
chr20	493174	1.382693
chr20	493205	1.382702
chr20	493243	1.382713
chr20	493507	1.382796
chr20	493598	1.382824
chr20	493609	1.382828
chr20	494654	1.383158
chr20	495739	1.383562
chr20	495744	1.383564
chr20	496342	1.383765
chr20	502620	1.385054
chr20	502937	1.385155
chr20	503119	1.385234
chr20	503654	1.385467
chr20	505492	1.386267
chr20	505777	1.386391
chr20	511356	1.388817
chr20	511897	1.389025
chr20	512067	1.389086
chr20	514459	1.389851
chr20	515927	1.390279
chr20	517161	1.390639
chr20	517857	1.390841
chr20	517887	1.390850
chr20	518752	1.391100
chr20	519697	1.391374
chr20	520471	1.391598
chr20	524923	1.392884
chr20	525493	1.393050
chr20	526670	1.393392
chr20	527495	1.393673
chr20	527967	1.393891
chr20	529615	1.394660
chr20	530458	1.395058
chr20	530812	1.395286
chr20	530966	1.395412
chr20	531074	1.395508
chr20	531174	1.395599
chr20	531221	1.395643
chr20	531978	1.396356
chr20	532059	1.396433
chr20	532103	1.396476
chr20	532332	1.396702
chr20	532925	1.397282
chr20	535497	1.402061
chr20	536145	1.414840
chr20	536429	1.420433
chr20	536536	1.421919
chr20	536785	1.424936
chr20	536859	1.425665
chr20	537678	1.427127
chr20	537820	1.427382
chr20	538203	1.428069
chr20	538235	1.428127
chr20	538247	1.428149
chr20	538829	1.429209
chr20	539018	1.429558
chr20	539123	1.429760
chr20	539650	1.430794
chr20	539833	1.431021
chr20	541262	1.431530
chr20	541335	1.431553
chr20	541589	1.431627
chr20	542382	1.431852
chr20	542700	1.432014
chr20	543301	1.432698
chr20	543616	1.433133
chr20	543744	1.433317
chr20	544015	1.433795
chr20	544363	1.434782
chr20	544417	1.435035
chr20	545600	1.450679
chr20	545905	1.454739
chr20	547749	1.479289
chr20	547972	1.484225
chr20	548187	1.488985
chr20	549364	1.515584
chr20	549598	1.520868
chr20	549907	1.527845
chr20	549918	1.528089
chr20	550600	1.542974
chr20	550788	1.546363
chr20	550815	1.546800
chr20	550818	1.546844
chr20	551921	1.561282
chr20	553233	1.578433
chr20	553269	1.578903
chr20	553928	1.587489
chr20	554791	1.598730
chr20	554965	1.600997
chr20	555352	1.606041
chr20	556094	1.607907
chr20	556783	1.609643
chr20	557344	1.611072
chr20	561125	1.620707
chr20	561189	1.621364
chr20	561916	1.632281
chr20	562314	1.638278
chr20	562445	1.640252
chr20	563033	1.649113
chr20	564110	1.658980
chr20	564373	1.660809
chr20	564893	1.664389
chr20	565077	1.665395
chr20	565308	1.666357
chr20	565985	1.668713
chr20	567652	1.678927
chr20	568696	1.685324
chr20	569374	1.689473
chr20	572872	1.710879
chr20	573036	1.711962
chr20	573741	1.718859
chr20	574282	1.724154
chr20	574308	1.724408
chr20	579657	1.777249
chr20	581248	1.795918
chr20	583587	1.825468
chr20	584863	1.841574
chr20	586955	1.867976
chr20	587162	1.870584
chr20	588089	1.882207
chr20	591694	1.900679
chr20	591769	1.901031
chr20	591820	1.901278
chr20	592038	1.902237
chr20	592470	1.904393
chr20	592525	1.904687
chr20	592801	1.906230
chr20	593076	1.907778
chr20	593308	1.909084
chr20	593318	1.909141
chr20	593488	1.910099
chr20	593620	1.910837
chr20	593641	1.910942
chr20	593661	1.911028
chr20	594780	1.914574
chr20	595425	1.916380
chr20	595579	1.916726
chr20	595689	1.916970
chr20	597738	1.920821
chr20	598195	1.921660
chr20	598278	1.921781
chr20	598427	1.921954
chr20	598536	1.922060
chr20	598694	1.922196
chr20	600847	1.923621
chr20	600964	1.923719
chr20	601035	1.923803
chr20	602622	1.926165
chr20	602878	1.926948
chr20	603024	1.927422
chr20	603206	1.928135
chr20	603620	1.929841
chr20	604435	1.933156
chr20	605889	1.938929
chr20	605937	1.939119
chr20	606714	1.942164
chr20	609367	1.951821
chr20	610661	1.956442
chr20	611929	1.960335
chr20	617808	1.976060
chr20	619392	1.980534
chr20	619611	1.981290
chr20	621825	1.990681
chr20	625267	2.005556
chr20	626081	2.009190
chr20	626164	2.009569
chr20	626289	2.010149
chr20	626502	2.011139
chr20	627307	2.014879
chr20	628890	2.022236
chr20	630970	2.031920
chr20	631117	2.032606
chr20	631425	2.034051
chr20	632959	2.041249
chr20	635054	2.051562
chr20	638921	2.070598
chr20	641893	2.085326
chr20	643677	2.095267
chr20	643919	2.096635
chr20	645853	2.107718
chr20	648989	2.135889
chr20	652097	2.163807
chr20	658378	2.185264
chr20	659286	2.188016
chr20	659441	2.188428
chr20	659483	2.188529
chr20	660793	2.191396
chr20	661269	2.192447
chr20	665551	2.202238
chr20	665733	2.204359
chr20	667979	2.237308
chr20	668361	2.242933
chr20	668559	2.246787
chr20	668646	2.248631
chr20	668663	2.248992
chr20	669301	2.262519
chr20	669942	2.276098
chr20	670581	2.276936
chr20	670749	2.277147
chr20	671575	2.278178
chr20	671591	2.278199
chr20	672063	2.278851
chr20	672567	2.279550
chr20	673424	2.280651
chr20	673542	2.280800
chr20	673640	2.280924
chr20	673709	2.281010
chr20	673748	2.281058
chr20	674962	2.282547
chr20	674986	2.282576
chr20	675322	2.282988
chr20	675903	2.283699
chr20	676442	2.284368
chr20	676575	2.284542
chr20	676762	2.284787
chr20	678578	2.287165
chr20	678767	2.287416
chr20	679271	2.288091
chr20	680165	2.289284
chr20	681164	2.290614
chr20	682306	2.292145
chr20	683616	2.293921
chr20	687772	2.379811
chr20	691592	2.459868
chr20	691821	2.464667
chr20	692275	2.474180
chr20	694061	2.511606
chr20	694894	2.529038
chr20	695019	2.531650
chr20	695060	2.532506
chr20	695670	2.545248
chr20	698987	2.614513
chr20	701011	2.631740
chr20	701631	2.633329
chr20	702570	2.635713
chr20	702921	2.636614
chr20	704353	2.640319
chr20	704452	2.640568
chr20	704699	2.641168
chr20	706759	2.645936
chr20	706793	2.646116
chr20	707880	2.655051
chr20	709689	2.678190
chr20	709972	2.680327
chr20	713177	2.683248
chr20	713430	2.683483
chr20	713786	2.683823
chr20	714462	2.684487
chr20	714547	2.684577
chr20	714571	2.684605
chr20	714613	2.684652
chr20	715175	2.685330
chr20	716233	2.686677
chr20	717428	2.688695
chr20	717522	2.688857
chr20	717569	2.688938
chr20	717649	2.689077
chr20	717818	2.689374
chr20	717920	2.689567
chr20	718703	2.691124
chr20	719383	2.692502
chr20	719740	2.693269
chr20	719854	2.693517
chr20	720604	2.695162
chr20	720682	2.695336
chr20	720916	2.695850
chr20	721928	2.698072
chr20	722980	2.700952
chr20	723060	2.701172
chr20	723155	2.701401
chr20	723278	2.701668
chr20	724578	2.704529
chr20	725200	2.705960
chr20	725460	2.706578
chr20	726286	2.708543
chr20	727331	2.711224
chr20	728308	2.713729
chr20	729990	2.718219
chr20	730289	2.718502
chr20	731211	2.719374
chr20	731474	2.719623
chr20	731744	2.719879
chr20	731927	2.720052
chr20	732764	2.720846
chr20	733838	2.721864
chr20	733963	2.722069
chr20	733994	2.722158
chr20	734646	2.724796
chr20	735538	2.725774
chr20	735858	2.726124
chr20	736225	2.726526
chr20	736393	2.726710
chr20	737032	2.727407
chr20	737052	2.727429
chr20	737182	2.727579
chr20	737859	2.728391
chr20	739206	2.730006
chr20	739308	2.730145
chr20	739452	2.731527
chr20	739518	2.732172
chr20	740833	2.745035
chr20	740919	2.748529
chr20	741847	2.793229
chr20	742252	2.812737
chr20	742631	2.830993
chr20	742716	2.835086
chr20	742831	2.840106
chr20	742931	2.842194
chr20	743018	2.842487
chr20	743220	2.843131
chr20	743272	2.843291
chr20	743770	2.844754
chr20	743827	2.844918
chr20	744032	2.845488
chr20	744050	2.845532
chr20	744308	2.846078
chr20	744382	2.846230
chr20	744415	2.846297
chr20	744450	2.846367
chr20	744847	2.847144
chr20	745444	2.848284
chr20	745547	2.848446
chr20	745898	2.848928
chr20	745963	2.849016
chr20	746098	2.849194
chr20	746885	2.850217
chr20	746952	2.850305
chr20	747835	2.851461
chr20	747993	2.851668
chr20	748610	2.852483
chr20	748974	2.852978
chr20	750204	2.854989
chr20	750738	2.855876
chr20	752132	2.858224
chr20	752368	2.858688
chr20	752633	2.859389
chr20	752876	2.860753
chr20	752963	2.861338
chr20	753310	2.863899
chr20	753363	2.864463
chr20	753487	2.866113
chr20	753516	2.866500
chr20	753739	2.869484
chr20	753917	2.871866
chr20	754367	2.877887
chr20	754381	2.878074
chr20	754511	2.879808
chr20	754685	2.881714
chr20	755027	2.885459
chr20	755171	2.886773
chr20	755253	2.887406
chr20	756074	2.890943
chr20	756519	2.891495
chr20	756531	2.891509
chr20	756982	2.892056
chr20	757498	2.892667
chr20	758982	2.894418
chr20	759315	2.894689
chr20	760863	2.895741
chr20	763195	2.896839
chr20	763968	2.897136
chr20	766594	2.898065
chr20	767590	2.898418
chr20	767720	2.898572
chr20	771876	2.909510
chr20	772614	2.911462
chr20	773989	2.924953
chr20	775376	2.944333
chr20	775842	2.950849
chr20	781645	3.032115
chr20	781740	3.033210
chr20	781848	3.034446
chr20	782046	3.035350
chr20	782070	3.035640
chr20	782706	3.076780
chr20	782798	3.082732
chr20	783382	3.120508
chr20	783864	3.151686
chr20	784166	3.156635
chr20	784346	3.159584
chr20	784898	3.162704
chr20	784958	3.162801
chr20	785087	3.162874
chr20	785108	3.162883
chr20	785917	3.163171
chr20	785999	3.163200
chr20	787059	3.163592
chr20	787341	3.163701
chr20	788665	3.164275
chr20	789129	3.164531
chr20	789390	3.164658
chr20	790035	3.165404
chr20	790119	3.165502
chr20	790296	3.165711
chr20	790722	3.166207
chr20	791208	3.166771
chr20	791302	3.166880
chr20	791745	3.167390
chr20	791957	3.167602
chr20	792783	3.168234
chr20	794435	3.169477
chr20	794506	3.169531
chr20	795716	3.170444
chr20	796822	3.175848
chr20	798755	3.185452
chr20	802123	3.191614
chr20	803752	3.194354
chr20	804261	3.195166
chr20	806471	3.198652
chr20	806878	3.199307
chr20	807635	3.200542
chr20	807864	3.200922
chr20	808383	3.201807
chr20	809589	3.203878
chr20	809822	3.204371
chr20	809837	3.204403
chr20	809930	3.204613
chr20	810707	3.206438
chr20	811975	3.209403
chr20	812009	3.209483
chr20	813751	3.213562
chr20	814151	3.214516
chr20	814368	3.215033
chr20	814381	3.215064
chr20	814701	3.215813
chr20	814922	3.216256
chr20	818075	3.221054
chr20	819030	3.222423
chr20	819662	3.223337
chr20	820203	3.224254
chr20	820962	3.225624
chr20	823504	3.242471
chr20	824422	3.252317
chr20	826513	3.275144
chr20	826666	3.276089
chr20	830152	3.288570
chr20	830298	3.289066
chr20	831093	3.291698
chr20	831882	3.294347
chr20	832763	3.297309
chr20	833686	3.302231
chr20	834107	3.304477
chr20	834152	3.304717
chr20	834251	3.306733
chr20	834324	3.308221
chr20	834480	3.311399
chr20	836236	3.347207
chr20	836346	3.349451
chr20	836485	3.350626
chr20	836526	3.350968
chr20	836700	3.352164
chr20	836811	3.352879
chr20	837076	3.353638
chr20	837800	3.354876
chr20	837874	3.354980
chr20	838001	3.355159
chr20	838260	3.355523
chr20	838290	3.355550
chr20	839038	3.356245
chr20	839070	3.356275
chr20	839313	3.356497
chr20	839515	3.356679
chr20	839568	3.356727
chr20	839588	3.356744
chr20	840337	3.357326
chr20	840405	3.357378
chr20	840783	3.357669
chr20	841096	3.357909
chr20	842329	3.358845
chr20	842938	3.359405
chr20	843659	3.363545
chr20	843733	3.363756
chr20	843843	3.363827
chr20	843889	3.363859
chr20	843945	3.363899
chr20	844007	3.363946
chr20	844672	3.364481
chr20	844692	3.364498
chr20	844723	3.364526
chr20	844801	3.364596
chr20	846983	3.366756
chr20	847183	3.367077
chr20	847279	3.367234
chr20	847355	3.367359
chr20	847420	3.367465
chr20	848617	3.369391
chr20	848897	3.370690
chr20	849169	3.371959
chr20	849249	3.372333
chr20	849253	3.372352
chr20	849388	3.372982
chr20	849435	3.373201
chr20	849993	3.375804
chr20	850420	3.377794
chr20	850519	3.378230
chr20	850583	3.378415
chr20	851618	3.379295
chr20	851769	3.379412
chr20	851791	3.379427
chr20	852847	3.380089
chr20	853435	3.380456
chr20	853502	3.380500
chr20	854134	3.380927
chr20	854251	3.381163
chr20	854681	3.383956
chr20	854754	3.384360
chr20	854807	3.384513
chr20	855339	3.384974
chr20	856837	3.386270
chr20	857132	3.386525
chr20	857271	3.386645
chr20	857377	3.386737
chr20	858325	3.387555
chr20	858841	3.388001
chr20	859147	3.388265
chr20	859467	3.388566
chr20	859606	3.388742
chr20	860802	3.390512
chr20	861639	3.391802
chr20	862823	3.393626
chr20	863508	3.394698
chr20	863706	3.395010
chr20	864512	3.396291
chr20	864640	3.396577
chr20	864660	3.396642
chr20	864997	3.398035
chr20	865054	3.398282
chr20	865107	3.398667
chr20	865366	3.400553
chr20	865537	3.401816
chr20	866230	3.406936
chr20	866350	3.407758
chr20	866365	3.407825
chr20	866742	3.408664
chr20	866943	3.409065
chr20	870556	3.415927
chr20	871157	3.416811
chr20	871236	3.416933
chr20	871830	3.417860
chr20	872123	3.418416
chr20	872175	3.418519
chr20	872466	3.419115
chr20	872509	3.419203
chr20	872602	3.419398
chr20	872751	3.419711
chr20	873277	3.420814
chr20	873600	3.421477
chr20	873749	3.421783
chr20	875159	3.424093
chr20	875368	3.424435
chr20	875913	3.425321
chr20	876243	3.425858
chr20	876578	3.426408
chr20	876702	3.426617
chr20	877205	3.427485
chr20	879853	3.442735
chr20	880964	3.454888
chr20	881703	3.456307
chr20	882598	3.458023
chr20	882803	3.458416
chr20	882838	3.458483
chr20	883000	3.458794
chr20	883034	3.458860
chr20	883156	3.459095
chr20	883382	3.459533
chr20	883514	3.459789
chr20	883644	3.460074
chr20	884070	3.461164
chr20	884132	3.461290
chr20	884841	3.462335
chr20	886002	3.464023
chr20	886050	3.464128
chr20	886379	3.465070
chr20	886546	3.465571
chr20	886853	3.466529
chr20	886856	3.466538
chr20	886911	3.466710
chr20	887040	3.467113
chr20	887455	3.468414
chr20	887521	3.468622
chr20	887675	3.469113
chr20	887800	3.470070
chr20	888523	3.487585
chr20	889317	3.540475
chr20	889349	3.542607
chr20	889722	3.567453
chr20	889869	3.577245
chr20	890278	3.604489
chr20	890349	3.609219
chr20	891062	3.656713
chr20	891510	3.686555
chr20	892438	3.748371
chr20	892948	3.782343
chr20	893981	3.851153
chr20	894125	3.860745
chr20	894722	3.900512
chr20	894881	3.911104
chr20	894951	3.915767
chr20	894967	3.916832
chr20	895038	3.921562
chr20	895169	3.930288
chr20	895325	3.940679
chr20	895457	3.949472
chr20	895492	3.951745
chr20	895531	3.954277
chr20	896012	3.977466
chr20	896299	3.978404
chr20	897614	3.982693
chr20	898218	3.984709
chr20	898271	3.984891
chr20	898549	3.985872
chr20	899379	3.994354
chr20	900273	4.009769
chr20	900416	4.012358
chr20	900756	4.018880
chr20	900831	4.021256
chr20	900935	4.024579
chr20	901676	4.048316
chr20	901882	4.054915
chr20	902002	4.058759
chr20	902060	4.060617
chr20	904625	4.142781
chr20	904668	4.143542
chr20	905154	4.152005
chr20	905448	4.155019
chr20	905785	4.158341
chr20	906235	4.162776
chr20	906747	4.167824
chr20	907045	4.170762
chr20	907426	4.174765
chr20	907655	4.177278
chr20	908926	4.191356
chr20	909450	4.197207
chr20	909771	4.200838
chr20	909863	4.201880
chr20	910234	4.206084
chr20	910266	4.206368
chr20	910344	4.206488
chr20	910743	4.206909
chr20	910892	4.207064
chr20	911405	4.207599
chr20	912626	4.208881
chr20	912665	4.208922
chr20	912699	4.208958
chr20	912867	4.209136
chr20	913035	4.209315
chr20	914407	4.210781
chr20	914420	4.210793
chr20	914913	4.211171
chr20	915259	4.211428
chr20	915863	4.211879
chr20	916393	4.212275
chr20	916967	4.212706
chr20	917795	4.213329
chr20	918584	4.213922
chr20	919023	4.214290
